1;11:44:12.74
2;11:45:30.27
3;11:55:02.58
4;11:50:15.61
5;11:56:39.46
6;12:13:57.82
7;12:06:25.45
8;12:19:26.62
9;12:46:07.16
10;11:49:32.20
11;12:20:34.56
12;12:22:59.60
14;13:18:40.00
15;12:41:11.47
16;13:02:47.52
17;12:47:25.00
19;12:24:13.38
20;12:49:37.27
21;12:58:09.13
22;12:56:49.64
23;13:18:16.97
25;0:00:00.00
26;0:00:00.00
27;13:02:33.11
28;12:15:29.79
29;12:06:48.35
30;12:48:27.52
31;12:42:52.86
32;13:08:13.89
33;12:49:14.68
34;13:12:02.78
35;12:53:08.45
36;13:59:22.45
37;12:38:24.14
38;12:58:40.03
39;13:10:59.15
40;13:22:12.34
41;12:27:43.71
42;12:14:52.33
43;12:01:53.24
44;12:45:01.54
47;12:25:50.11
48;12:36:14.77
49;13:39:11.67
51;12:43:22.10
52;12:40:00.36
53;12:23:31.47
101;12:51:48.60
102;13:11:29.10
103;0:00:00.00
104;13:40:44.81
105;13:46:11.21
106;13:52:48.10
107;13:03:08.80
108;12:59:25.26
109;13:45:15.91
110;13:39:13.31
111;13:48:48.85
112;13:40:14.95
113;13:13:51.52
114;14:33:55.20
201;14:04:56.07
202;13:42:09.32
203;13:49:46.17
204;14:01:13.61
205;13:51:42.44
206;14:23:46.75
207;14:35:42.65
208;13:56:48.97
209;14:17:05.59
210;14:22:02.85
211;14:47:17.04
212;0:00:00.00
213;14:16:03.85
214;14:16:36.30
215;0:00:00.00
216;14:28:09.52
217;15:06:19.82
218;13:58:35.52
219;14:27:39.46
221;14:36:26.89
222;14:18:54.01
223;13:49:10.97
224;15:16:13.31
225;13:30:15.35
227;14:39:10.40
228;15:06:41.50
229;14:44:53.78
230;14:00:44.90
231;13:50:03.05
232;14:19:33.41
233;14:52:54.51

