2;8:21:55.70
3;8:28:21.45
4;8:45:19.77
5;8:46:54.78
6;8:35:18.57
7;8:24:48.66
8;8:42:41.10
9;8:50:58.24
10;8:27:07.14
11;8:46:49.83
12;8:39:47.44
14;8:31:22.22
15;8:51:28.84
16;0:00:00.00
17;0:00:00.00
18;0:00:00.00
19;8:44:17.61
20;8:48:11.52
31;8:48:24.90
32;0:00:00.00
33;8:32:07.42
41;9:28:27.16
42;9:01:00.17
43;0:00:00.00
44;9:32:41.84
45;9:30:46.47
46;9:14:40.80
47;9:34:36.33
48;0:00:00.00
49;10:03:18.38
50;9:04:43.44
51;9:55:19.22
52;9:13:17.40
53;9:08:55.49
54;9:39:38.00
55;9:52:49.95
56;9:20:03.26
57;0:00:00.00
58;9:51:29.81
59;9:50:22.03
60;9:03:08.01
61;9:17:42.43
62;9:54:28.97
63;9:04:44.66
64;0:00:00.00
65;9:41:29.54
66;9:44:07.96
67;9:59:38.20
68;0:00:00.00
69;0:00:00.00
70;9:22:11.03
71;0:00:00.00
72;0:00:00.00
73;0:00:00.00
74;9:07:21.70
75;10:27:26.96
76;0:00:00.00
77;0:00:00.00
78;0:00:00.00
79;9:26:27.29
80;9:44:32.92
81;9:25:47.05
82;0:00:00.00
83;9:43:02.85
84;0:00:00.00
85;0:00:00.00

