102;00:03:00;VelPerm=30Km/h / 1 x (1..20Km/h) + 1 x (20..40Km/h)
103;00:00:03;Lg=10:20:29 Ch=10:24:28 Real=00:03:59 Min=0:04:00.00 Dif=00:00:01 (0,41%)( x3)
103;00:00:15;Lg=10:44:56 Ch=10:45:51 Real=00:00:55 Min=0:01:00.00 Dif=00:00:05 (8,33%)( x3)
103;00:02:00;VelPerm=40Km/h / 1 x (20..40Km/h)
104;00:01:06;Lg=10:45:30 Ch=10:46:08 Real=00:00:38 Min=0:01:00.00 Dif=00:00:22 (36,66%)( x3)
104;00:01:00;VelPerm=40Km/h / 1 x (1..20Km/h)
104;00:02:54;Lg=10:50:51 Ch=10:53:53 Real=00:03:02 Min=0:04:00.00 Dif=00:00:58 (24,16%)( x3)
104;00:03:00;VelPerm=40Km/h / 1 x (1..20Km/h) + 1 x (20..40Km/h)
104;00:03:00;VelPerm=30Km/h / 1 x (1..20Km/h) Rein(3)(x3)
105;00:00:12;Lg=10:51:10 Ch=10:52:06 Real=00:00:56 Min=0:01:00.00 Dif=00:00:04 (6,66%)( x3)
106;00:00:45;Lg=10:41:37 Ch=10:42:22 Real=00:00:45 Min=0:01:00.00 Dif=00:00:15 (25,00%)( x3)
106;00:00:30;Lg=10:46:20 Ch=10:50:10 Real=00:03:50 Min=0:04:00.00 Dif=00:00:10 (4,16%)( x3)
106;00:14:00;VelPerm=40Km/h / 4 x (1..20Km/h) + 2 x (20..40Km/h) + 1 x (>40Km/h)
106;00:02:00;VelPerm=30Km/h / 1 x (20..40Km/h)

