9;00:04:35
12;00:08:33
19;00:08:33
22;00:10:52
26;00:02:37
27;00:04:35
31;00:12:07
32;00:13:50
33;00:03:02
35;00:03:27
38;00:02:37
39;00:11:12
40;00:13:05
41;00:10:07
42;00:01:59
43;00:13:45
47;00:10:50
49;00:13:50
51;00:04:45
52;00:07:26
105;00:07:47
106;00:02:21
107;00:03:50
108;00:05:02
109;00:08:07
114;00:09:24

