206;02:10:00;Perdeu 41 Wpt(s) Roteiro (W5054, W5069, W5127, W5134, W5137, W5139, W5142, W5150, W5165, W5167, W5183, W5193, W5195, W5220, W5228, W5238, W5249, W5255, W5304, W5306, W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448 e etc)
207;00:01:00;VelPerm=40Km/h / 1 x (1..20Km/h)
207;00:26:12;Lg=13:03:23 Ch=13:18:39 Real=00:15:16 Min=0:24:00.00 Dif=00:08:44 (36,38%)( x3)
207;00:07:03;Lg=13:24:16 Ch=13:36:55 Real=00:12:39 Min=0:15:00.00 Dif=00:02:21 (15,66%)( x3)
212;00:01:00;VelPerm=80Km/h / 1 x (1..20Km/h)
214;02:00:00;Perdeu 28 Wpt(s) Roteiro (W5150, W5165, W5167, W5183, W5193, W5195, W5220, W5228, W5249, W5255, W5304, W5306, W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448, W5465, W5468, W5321, W5314, W5326, W5331)
214;00:12:00;VelPerm=100Km/h / 12 x (1..20Km/h)
214;00:15:00;VelPerm=100Km/h / 15 x (1..20Km/h)
215;02:10:00;Perdeu 41 Wpt(s) Roteiro (W5054, W5069, W5127, W5134, W5137, W5139, W5142, W5150, W5165, W5167, W5183, W5193, W5195, W5220, W5228, W5238, W5249, W5255, W5304, W5306, W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448 e etc)
217;00:01:00;VelPerm=40Km/h / 1 x (1..20Km/h)
220;00:01:15;Lg=11:05:31 Ch=11:09:06 Real=00:03:35 Min=0:04:00.00 Dif=00:00:25 (10,41%)( x3)
223;00:40:00;Perdeu 12 Wpt(s) Roteiro (W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448, W5465, W5468)
223;00:00:48;Lg=14:47:12 Ch=14:52:56 Real=00:05:44 Min=0:06:00.00 Dif=00:00:16 (4,44%)( x3)
223;00:03:00;VelPerm=80Km/h / 3 x (1..20Km/h)
224;02:10:00;Perdeu 41 Wpt(s) Roteiro (W5054, W5069, W5127, W5134, W5137, W5139, W5142, W5150, W5165, W5167, W5183, W5193, W5195, W5220, W5228, W5238, W5249, W5255, W5304, W5306, W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448 e etc)
225;02:10:00;Perdeu 41 Wpt(s) Roteiro (W5054, W5069, W5127, W5134, W5137, W5139, W5142, W5150, W5165, W5167, W5183, W5193, W5195, W5220, W5228, W5238, W5249, W5255, W5304, W5306, W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448 e etc)
227;02:10:00;Perdeu 41 Wpt(s) Roteiro (W5054, W5069, W5127, W5134, W5137, W5139, W5142, W5150, W5165, W5167, W5183, W5193, W5195, W5220, W5228, W5238, W5249, W5255, W5304, W5306, W5345, W5373, W5379, W5390, W5398, W5405, W5424, W5432, W5444, W5448 e etc)

