201;00:02:00;VelPerm=20Km/h / 1 x (20..40Km/h)
201;00:02:39;Lg=11:26:35 Ch=11:56:42 Real=00:30:07 Min=0:31:00.00 Dif=00:00:53 (2,84%)( x3)
202;00:07:00;VelPerm=20Km/h / 3 x (1..20Km/h) + 2 x (20..40Km/h)
202;00:02:48;Lg=11:30:34 Ch=12:00:38 Real=00:30:04 Min=0:31:00.00 Dif=00:00:56 (3,01%)( x3)
203;07:35:00;Perdeu 65 Wpt(s) Roteiro (W2038, W2042, W2043, W2049, W2053, W2055, W2060, W2066, W2071, W2082, W2087, W2094, W2098, W2107, W2110, W2114, W2120, W2122, W2124, W2129, W2136, W2139, W2144, W2148, W2169, W2170, W2171, W2177, W2180, W2185 e etc)
204;00:02:39;Lg=11:42:44 Ch=12:12:51 Real=00:30:07 Min=0:31:00.00 Dif=00:00:53 (2,84%)( x3)
205;00:02:00;VelPerm=20Km/h / 2 x (1..20Km/h)
205;00:06:00;VelPerm=20Km/h / 2 x (1..20Km/h) + 2 x (20..40Km/h)
206;00:08:00;VelPerm=20Km/h / 2 x (1..20Km/h) + 3 x (20..40Km/h)
206;00:01:00;VelPerm=20Km/h / 1 x (1..20Km/h)
206;00:02:39;Lg=12:07:26 Ch=12:37:33 Real=00:30:07 Min=0:31:00.00 Dif=00:00:53 (2,84%)( x3)
207;00:07:00;Perdeu 1 Wpt(s) Roteiro (W2321)
207;00:01:00;VelPerm=20Km/h / 1 x (1..20Km/h)
207;00:18:00;VelPerm=20Km/h / 3 x (>40Km/h)
207;00:02:00;VelPerm=20Km/h / 2 x (1..20Km/h)
208;00:02:36;Lg=11:30:00 Ch=12:00:08 Real=00:30:08 Min=0:31:00.00 Dif=00:00:52 (2,79%)( x3)
209;05:36:00;Perdeu 48 Wpt(s) Roteiro (W2110, W2114, W2120, W2122, W2124, W2129, W2136, W2139, W2144, W2148, W2169, W2170, W2171, W2177, W2180, W2185, W2202, W2204, W2205, W2210, W2228, W2239, W2240, W2248, W2251, W2145, W2252, W2260, W2263, W2264 e etc)
209;00:08:00;VelPerm=20Km/h / 2 x (1..20Km/h) + 3 x (20..40Km/h)
210;00:04:00;VelPerm=20Km/h / 2 x (1..20Km/h) + 1 x (20..40Km/h)
210;00:02:39;Lg=11:57:24 Ch=12:27:31 Real=00:30:07 Min=0:31:00.00 Dif=00:00:53 (2,84%)( x3)
