1;11:58:07.27
2;12:01:35.26
3;0:00:00.00
4;12:44:13.99
5;0:00:00.00
6;12:18:17.71
7;12:13:45.21
8;13:14:05.78
9;12:02:19.44
10;13:18:03.76
11;12:34:39.68
12;0:00:00.00
13;0:00:00.00
14;12:44:44.36
15;12:21:02.59
16;12:15:50.72
17;13:07:43.72
18;13:03:21.13
19;12:47:39.39
20;0:00:00.00
21;12:06:19.38
22;0:00:00.00
23;12:55:51.90
25;13:20:28.55
26;12:45:13.61
27;13:02:11.43
28;13:25:42.83
29;13:13:55.56
30;12:43:59.31
31;0:00:00.00
32;0:00:00.00
33;13:05:06.06
34;0:00:00.00
35;0:00:00.00
36;13:15:29.43
38;12:59:19.75
39;12:51:51.22
40;13:31:28.11
100;12:51:19.09
101;13:27:01.01
102;13:15:49.86
103;13:00:19.80
104;0:00:00.00
105;13:18:09.85
106;0:00:00.00
201;0:00:00.00
202;0:00:00.00
203;0:00:00.00
204;0:00:00.00
205;0:00:00.00
206;0:00:00.00
207;0:00:00.00
208;0:00:00.00
209;13:24:37.50
210;13:33:23.43
211;13:37:18.38
212;0:00:00.00
214;0:00:00.00
215;0:00:00.00
216;0:00:00.00
217;0:00:00.00
218;0:00:00.00
219;0:00:00.00
220;0:00:00.00
221;0:00:00.00
222;0:00:00.00
223;0:00:00.00
224;0:00:00.00
225;0:00:00.00
226;0:00:00.00
227;0:00:00.00
228;0:00:00.00
229;13:30:05.12
230;0:00:00.00
231;0:00:00.00

