301;14:15:21.45
303;0:00:00.00
308;14:08:44.49
310;0:00:00.00
311;14:10:59.01
312;0:00:00.00
314;14:24:22.02
317;14:37:50.44
319;14:16:25.41
321;14:31:50.63
322;14:22:20.87
323;0:00:00.00
327;15:16:00.94
330;14:53:47.10
331;14:44:14.23
335;14:44:11.66
337;14:39:15.01
338;0:00:00.00
339;15:04:08.18
340;15:12:30.37
341;14:47:29.21
342;15:04:01.40
347;15:07:43.85
348;14:38:07.30
350;0:00:00.00
351;0:00:00.00
352;0:00:00.00

