69;11:34:00;;;;;
70;11:36:00;;;;;
63;12:04:00;;;;;
72;11:40:00;;;;;
71;15:00:00;;;;;
73;11:42:00;;;;;
75;11:44:00;;;;;
79;11:46:00;;;;;
83;11:48:00;;;;;
74;11:50:00;;;;;
78;11:51:00;;;;;
80;11:54:00;;;;;
76;11:56:00;;;;;
55;11:38:00;;;;;
62;12:02:00;;;;;
84;11:58:00;;;;;
85;12:00:00;;;;;
77;15:00:00;;;;;
81;12:06:00;;;;;
82;12:08:00;;;;;

