1;11:47:24.36
2;11:48:36.28
3;0:00:00.00
4;12:27:56.00
5;0:00:00.00
6;12:04:14.29
7;11:59:47.46
8;13:03:57.05
9;11:51:19.38
10;13:04:03.12
11;12:28:27.24
12;12:05:46.28
13;0:00:00.00
14;12:30:16.12
15;11:58:38.97
16;12:04:45.97
17;13:01:04.77
18;13:02:28.72
19;12:41:00.16
20;12:57:32.65
21;12:03:09.19
22;0:00:00.00
23;12:54:05.52
25;13:18:09.84
26;13:08:33.65
27;12:57:14.15
28;12:42:34.94
29;12:54:36.18
30;12:44:16.72
31;13:30:48.49
32;0:00:00.00
33;13:06:04.58
34;13:47:04.26
35;0:00:00.00
36;13:10:22.00
38;13:18:11.65
39;12:53:46.69
40;13:27:47.85
100;12:38:04.16
101;13:22:32.19
102;13:31:46.57
103;12:52:01.02
104;0:00:00.00
105;13:00:35.24
106;13:05:49.30
201;13:20:28.31
202;13:34:05.07
203;13:24:31.82
204;14:12:02.07
205;13:55:39.67
206;14:00:55.34
207;13:07:36.64
208;0:00:00.00
209;13:28:28.32
210;13:14:59.54
211;14:08:56.57
212;13:31:12.39
214;0:00:00.00
215;13:06:11.50
216;14:04:26.63
217;0:00:00.00
218;13:38:26.48
219;13:23:26.90
220;0:00:00.00
221;14:22:51.57
222;13:52:14.23
223;14:43:21.75
224;14:19:47.85
225;13:32:09.08
226;13:46:37.60
227;14:16:18.17
228;14:39:23.63
229;13:33:23.80
230;14:23:59.77
231;0:00:00.00

